margin_bin,races,wins,win_rate,win_ROI,place_hit_rate,place_ROI,sample_warning
0,220,49,0.22272727272727272,55.86363636363636,0.5227272727272727,78.81818181818183,
0.81+,212,57,0.2688679245283019,82.26415094339623,0.589622641509434,82.5,
