racecourse,races,wins,win_rate,win_ROI,place_hit_rate,place_ROI,sample_warning
中京,72,20,0.2777777777777778,71.38888888888889,0.6666666666666666,95.27777777777777,
函館,72,18,0.25,73.05555555555556,0.5833333333333334,92.63888888888889,
小倉,72,14,0.19444444444444445,58.47222222222223,0.5,70.97222222222223,
新潟,72,15,0.20833333333333334,62.77777777777778,0.5138888888888888,74.72222222222223,
札幌,72,20,0.2777777777777778,75.0,0.5833333333333334,82.08333333333333,
福島,72,19,0.2638888888888889,72.22222222222221,0.4861111111111111,68.05555555555556,
