month,races,top1_win_rate,win_ROI,place_ROI
2026-07,288,0.22569444444444445,66.14583333333334,78.68055555555556
2026-08,144,0.2847222222222222,74.16666666666667,84.51388888888889
TOTAL,432,0.24537037037037038,68.81944444444444,80.625
